budget,id,language,popularity,release_date,revenue,runtime,status,title,vote_avg,vote_count,genres_1,genres_2,genres_3,genres_4,genres_5,pro_com_1,pro_com_2,pro_com_3,pro_com_4,pro_coun_1,pro_coun_2,pro_coun_3
20000000,8271,English,31.690456,12-04-2007,117760134,01:45,Released,Disturbia,6.6,1006,Thriller,Drama,Mystery,,,Paramount Pictures,DreamWorks SKG,Cold Spring Pictures,"Montecito Picture Company, The",,,
20000000,10428,English,17.842246,14-09-1995,7563728,01:47,Released,Hackers,6.2,398,Action,Crime,Thriller,Drama,,United Artists,Suftley,,,,,
0,5353,English,8.048305,03-09-2007,0,01:41,Released,The Hunting Party,6.6,96,Action,Adventure,Thriller,Drama,,Intermedia Films,,,,,,
30000000,11934,English,14.188982,11-03-1994,0,01:51,Released,The Hudsucker Proxy,7.1,275,Comedy,Drama,,,,PolyGram Filmed Entertainment,Silver Pictures,Warner Bros.,Working Title Films,,,
40000000,14392,Chinese,6.884467,12-12-2007,0,02:06,Released,The Warlords,6.3,83,Action,Drama,History,,,Applause Pictures,Media Asia Films,Beijing Jinyinma Movie & TV Culture Co.,Stellar Mega Films,,,
25000000,19495,English,8.212018,17-07-2005,0,01:52,Released,Nomad: The Warrior,4.3,17,Action,History,War,,,Wild Bunch,Ibrus,Kazakhfilm Studios,True Story Production,,,
39200000,110415,Korean,64.238688,01-08-2013,86758912,02:06,Released,Snowpiercer,6.7,2854,Action,Science Fiction,Drama,,,CJ Entertainment,Opus Pictures,Stillking Films,SnowPiercer,,,
25000000,77459,French,17.375562,12-10-2011,0,01:30,Released,A Monster in Paris,6.5,313,Adventure,Animation,Comedy,Family,Fantasy,Europa Corp,Scanbox,,,,,
0,26486,English,6.7698,24-09-2004,0,01:30,Released,The Last Shot,5.9,15,Action,Comedy,,,,Touchstone Pictures,Mandeville Films,"Morra, Brezner, Steinberg and Tenenbaum Entertainment (MBST)",Burro Productions,,,
15000000,9495,English,44.690107,11-05-1994,94000000,01:42,Released,The Crow,7.3,953,Fantasy,Action,Thriller,,,Miramax Films,Crowvision Inc.,Entertainment Media Investment Corporation,Jeff Most Productions,,,
40000000,256040,Telugu,16.254032,10-07-2015,100000000,02:39,Released,Baahubali: The Beginning,7.5,135,Action,Adventure,War,History,,Arka Media Works,,,,,,
39000000,24420,English,37.492928,14-08-2009,101229792,01:47,Released,The Time Traveler's Wife,6.7,798,Drama,Romance,Fantasy,,,New Line Cinema,Plan B Entertainment,Nick Wechsler Productions,Internationale Scarena Filmproduktionsgesellschaft 2,,,
0,1257,English,18.678415,02-02-2007,69485490,01:42,Released,Because I Said So,5.8,191,Comedy,,,,,Universal Pictures,Gold Circle Films,,,,,
39000000,62214,English,27.908783,04-10-2012,35287788,01:27,Released,Frankenweenie,6.6,932,Animation,Comedy,Family,,,Tim Burton Productions,,,,,,
39000000,16320,English,45.388937,25-08-2005,38869464,01:59,Released,Serenity,7.4,1264,Science Fiction,Action,Adventure,Thriller,,Universal Pictures,Barry Mendel Productions,,,,,
39000000,8842,English,2.817364,20-02-2004,6614280,01:46,Released,Against the Ropes,4.5,32,Romance,Drama,,,,Paramount Pictures,Cort/Madden Productions,ATR Films,MMP Erste Filmproduktions,,,
39000000,9531,English,22.164202,17-06-1983,75850624,02:05,Released,Superman III,5.3,490,Comedy,Action,Adventure,Fantasy,Science Fiction,Warner Bros.,Dovemead Films,Cantharus Productions,,,,
40000000,64807,English,21.362949,25-12-2013,44907260,01:53,Released,Grudge Match,6,433,Comedy,,,,,Gerber Pictures,Warner Bros.,,,,,
80341000,12289,Chinese,14.8375,10-07-2008,127814609,02:30,Released,Red Cliff,7.1,205,Adventure,Drama,Action,,,Metropolitan Filmexport,Lion Rock Productions,Showbox,,,,
30000000,11529,English,18.256028,26-09-2002,180622424,01:48,Released,Sweet Home Alabama,6,394,Comedy,Romance,,,,Touchstone Pictures,,,,,,
38000000,20943,English,22.332927,24-07-2009,205298907,01:36,Released,The Ugly Truth,6.4,972,Comedy,Romance,,,,Lakeshore Entertainment,Relativity Media,,,,,
0,9099,English,5.417787,29-03-1996,0,01:30,Released,Sgt. Bilko,5.5,94,Comedy,Family,,,,Imagine Entertainment,Universal Pictures,,,,,
38000000,9488,English,24.085144,07-08-2002,119723358,01:40,Released,Spy Kids 2: The Island of Lost Dreams,5.3,521,Action,Adventure,Family,,,Dimension Films,,,,,,
38000000,193,English,14.779041,17-11-1994,120000000,01:58,Released,Star Trek: Generations,6.4,452,Science Fiction,Action,Adventure,Thriller,,Paramount Pictures,,,,,,
3860000,44865,Chinese,19.947265,08-01-2013,64076736,02:10,Released,The Grandmaster,6.3,273,Action,Drama,History,,,The Weinstein Company,Block 2 Pictures,Wild Bunch,Annapurna Pictures,,,
38000000,55787,English,16.801218,15-03-2011,114156230,02:00,Released,Water for Elephants,6.7,850,Drama,Romance,,,,Ingenious Media,Dune Entertainment,Fox 2000 Pictures,Flashpoint Entertainment,,,
40000000,257932,Chinese,5.057695,20-05-2014,0,01:28,Released,Dragon Nest: Warriors' Dawn,6.8,19,Adventure,Family,Fantasy,Animation,,Mili Pictures,,,,,,
50000000,10400,English,20.825781,17-09-1999,73956241,02:26,Released,The Hurricane,7.2,396,Drama,,,,,Universal Pictures,Beacon Communications,Azoff Entertainment,,,,
38000000,1957,English,11.500783,24-05-2002,51801187,01:54,Released,Enough,6.2,264,Drama,Thriller,,,,Winkler Films,,,,,,
35000000,10833,English,13.932203,23-03-2001,0,02:03,Released,Heartbreakers,5.7,254,Crime,Comedy,Romance,,,Davis Entertainment,Metro-Goldwyn-Mayer (MGM),,,,,
38000000,256961,English,41.258487,16-04-2015,107597242,01:34,Released,Paul Blart: Mall Cop 2,5,567,Action,Comedy,Family,,,Columbia Pictures,Happy Madison Productions,Sony Pictures Releasing,Sony Pictures Entertainment (SPE),,,
53000000,5852,English,6.454634,15-05-2001,29700000,01:42,Released,Angel Eyes,5.6,88,Drama,Romance,Thriller,,,Epsilon Motion Pictures,Morgan Creek Productions,The Canton Company,AE Two Film Productions,,,
38000000,12312,English,5.257009,21-12-2001,0,01:39,Released,Joe Somebody,5.5,40,Comedy,,,,,Regency Enterprises,Fox 2000 Pictures,Kopelson Entertainment,Epsilon Motion Pictures,,,
38000000,622,English,30.359164,24-08-1999,58401898,02:13,Released,The Ninth Gate,6.3,756,Horror,Mystery,Thriller,,,Bac Films,Kino Vision,Orly Films,R.P. Productions,,,
38000000,11306,English,3.426555,27-09-1996,17380126,01:58,Released,Extreme Measures,5.7,80,Drama,Thriller,,,,Columbia Pictures,Castle Rock Entertainment,Simian Films,,,,
57000000,12508,English,11.60815,04-09-2001,16991902,01:45,Released,Rock Star,6,190,Music,Drama,Comedy,,,Bel Air Entertainment,Warner Bros.,Robert Lawrence Productions,Metal Productions Inc.,,,
10000000,25793,English,18.664624,06-11-2009,47536959,01:50,Released,Precious,6.9,417,Drama,,,,,Smokewood Entertainment Group,,,,,,
38000000,10534,English,10.047579,02-02-1996,10300000,02:09,Released,White Squall,6.3,86,Action,Drama,,,,Hollywood Pictures,Largo Entertainment,Scott Free Productions,,,,
15000000,1091,English,52.731379,25-06-1982,19629760,01:49,Released,The Thing,7.8,1588,Horror,Mystery,Science Fiction,,,Universal Pictures,Turman-Foster Company,,,,,
38000000,87421,English,46.630062,02-09-2013,98337295,01:59,Released,Riddick,6.2,2035,Science Fiction,Action,Thriller,,,One Race Productions,Radar Pictures,Riddick Canada Productions,,,,
37000000,10871,English,4.131546,31-10-1997,6482195,01:58,Released,Switchback,5.8,52,Action,Adventure,Mystery,Thriller,,Paramount Pictures,Pacific Western,Rysher Entertainment,,,,
0,13503,English,5.641978,30-11-2001,0,01:50,Released,Texas Rangers,5.4,19,Action,Western,,,,Dimension Films,,,,,,
55000000,13600,English,23.465539,07-10-2008,17869048,01:30,Released,City of Ember,6.2,605,Adventure,Family,Fantasy,,,Playtone,Walden Media,,,,,
32000000,68722,English,25.682509,07-09-2012,28258060,02:17,Released,The Master,7,701,Drama,,,,,Ghoulardi Film Company,The Weinstein Company,Annapurna Pictures,,,,
38000000,14324,English,6.760922,17-12-2007,5410749,01:33,Released,Virgin Territory,4.3,75,Adventure,Action,Comedy,Romance,,Ingenious Film Partners,Dino de Laurentiis Cinematografica,Dino De Laurentiis Company,Zephyr Films,,,
40000000,14325,English,3.87823,10-10-2008,9793496,02:10,Released,The Express,7.1,71,Drama,,,,,Davis Entertainment,Relativity Media,IDEA Filmproduktions,,,,
38000000,299687,English,57.889964,14-01-2016,109906372,01:52,Released,The 5th Wave,5.6,1945,Adventure,Science Fiction,,,,Columbia Pictures,GK Films,Material Pictures,LStar Capital,,,
37000000,312221,English,57.773583,25-11-2015,173567581,02:13,Released,Creed,7.3,1915,Drama,,,,,New Line Cinema,Warner Bros.,Metro-Goldwyn-Mayer (MGM),Chartoff Winkler Productions,,,
37000000,23168,English,24.218358,15-09-2010,154026136,02:05,Released,The Town,7,1468,Crime,Drama,Thriller,,,Legendary Pictures,GK Films,Thunder Road Pictures,Warner Bros.,,,
40000000,76494,English,27.009723,17-05-2012,79700000,01:50,Released,What to Expect When You're Expecting,5.8,594,Romance,Comedy,Drama,,,Alcon Entertainment,Lionsgate,Phoenix Pictures,What to Expect Productions,,,
37000000,4944,English,31.941347,05-09-2008,163720069,01:36,Released,Burn After Reading,6.5,1222,Comedy,Drama,,,,Mike Zoss Productions,Studio Canal,Relativity Media,Focus Features,,,
37000000,10488,English,14.353279,03-04-2008,100076342,01:36,Released,Nim's Island,5.6,330,Adventure,Comedy,Family,Fantasy,,Walden Media,,,,,,
38000000,96721,English,33.003828,02-09-2013,90247624,02:03,Released,Rush,7.7,2277,Drama,Action,,,,Revolution Films,Working Title Films,Cross Creek Pictures,Exclusive Media Group,,,
37000000,334,English,30.993736,08-12-1999,48451803,03:08,Released,Magnolia,7.5,825,Drama,,,,,New Line Cinema,Ghoulardi Film Company,The Magnolia Project,,,,
30000000,23742,English,25.825771,26-02-2010,55583804,01:47,Released,Cop Out,5.3,511,Action,Comedy,Crime,,,Warner Bros.,,,,,,
38000000,259694,English,46.078371,21-01-2016,112343513,01:50,Released,How to Be Single,5.9,1201,Comedy,Romance,,,,New Line Cinema,Flower Films,Metro-Goldwyn-Mayer Pictures,,,,
37000000,62837,English,6.63839,23-09-2011,95404397,01:53,Released,Dolphin Tale,6.7,163,Drama,Family,,,,Alcon Entertainment,Arc Productions,,,,,
37000000,8966,English,127.084938,20-11-2008,392616625,02:02,Released,Twilight,5.8,3561,Adventure,Fantasy,Drama,Romance,,Summit Entertainment,Maverick Films,Imprint Entertainment,Goldcrest Pictures,,,
36000000,8470,English,27.465433,15-02-2002,102244770,01:56,Released,John Q,7,594,Drama,Thriller,Crime,,,New Line Cinema,Burg/Koules Productions,Evolution Entertainment,,,,
65000000,11001,English,16.865782,17-09-1999,117758500,01:33,Released,Blue Streak,6.1,352,Action,Comedy,Crime,,,Columbia Pictures,,,,,,
37000000,138832,English,100.348805,07-08-2013,269994119,01:50,Released,We're the Millers,6.8,2972,Comedy,Crime,,,,New Line Cinema,BenderSpink,Heyday Films,Newman/Tooley Films,,,
36500000,16911,Russian,2.785832,18-12-2008,21834845,01:55,Released,The Inhabited Island,5.3,23,Action,Fantasy,Science Fiction,Thriller,,Art Pictures Studio,Non-Stop Productions,Telekanal STS,Premiere Stealth Rights,,,
36000000,2163,English,9.176339,02-05-1997,50159144,01:35,Released,Breakdown,6.6,198,Drama,Action,Thriller,,,Paramount Pictures,Dino De Laurentiis Company,Spelling Films,,,,
36000000,36670,English,23.380757,07-10-1983,160000000,02:14,Released,Never Say Never Again,5.8,338,Adventure,Action,Thriller,,,PSO International,TaliaFilm II Productions,Woodcote,,,,
36000000,23048,English,33.926473,26-03-2010,64572262,01:41,Released,Hot Tub Time Machine,6,894,Science Fiction,Comedy,Adventure,,,United Artists,Metro-Goldwyn-Mayer (MGM),New Crime Productions,,,,
36000000,227735,English,6.967857,12-09-2014,52424533,01:47,Released,Dolphin Tale 2,6.7,96,Family,Drama,,,,Alcon Entertainment,Color Force,Boxing Cat Films,St. Petersburg Clearwater Film Commission,,,
42000000,2155,English,11.470135,25-02-2000,32168970,02:04,Released,Reindeer Games,5.4,173,Thriller,,,,,Dimension Films,Marty Katz Productions,,,,,
36000000,8409,English,19.854932,04-04-2003,44350926,01:49,Released,A Man Apart,5.8,258,Action,Drama,,,,New Line Cinema,Newman/Tooley Films,Joseph Nittolo Entertainment,\DIA\ Productions GmbH & Co. KG,,,
37000000,222936,English,29.652536,27-05-2015,26250020,01:45,Released,Aloha,5.2,692,Drama,Comedy,Romance,,,Scott Rudin Productions,Vinyl Films,,,,,
0,31908,English,8.102925,20-12-1996,0,02:10,Released,Ghosts of Mississippi,6.2,40,History,Drama,,,,Columbia Pictures,Castle Rock Entertainment,,,,,
0,10219,English,2.79483,22-12-1999,0,02:07,Released,Snow Falling on Cedars,6.3,32,Drama,Romance,,,,Universal Pictures,The Kennedy/Marshall Company,,,,,
37000000,48171,English,11.492474,28-01-2011,96047633,01:54,Released,The Rite,5.8,556,Drama,Thriller,Horror,,,New Line Cinema,Contrafilm,Mid Atlantic Films,Hungarian National Film Office,,,
36000000,782,English,70.398356,07-09-1997,12532777,01:46,Released,Gattaca,7.5,1808,Thriller,Science Fiction,Mystery,Romance,,Columbia Pictures,Jersey Films,,,,,
36000000,75531,German,1.068453,28-01-2000,3003296,01:35,Released,Isn't She Great,4.6,14,Drama,Comedy,,,,Universal Pictures,Mutual Film Company,Toho Company,British Broadcasting Corporation (BBC),,,
37000000,11802,English,6.293217,17-07-2008,63800345,01:21,Released,Space Chimps,5.2,99,Animation,Family,,,,Starz Media,Starz Animation,Odyssey Entertainment,Studiopolis,,,
0,9776,English,3.457194,01-01-2003,0,01:35,Released,Head of State,5.3,71,Comedy,,,,,DreamWorks SKG,3 Arts Entertainment,,,,,
35000000,18785,English,82.21166,05-06-2009,459270619,01:40,Released,The Hangover,7.2,6173,Comedy,,,,,Legendary Pictures,Green Hat Films,Warner Bros.,IFP Westcoast Erste,,,
36000000,365222,Chinese,19.167377,19-12-2015,156844753,01:45,Released,Ip Man 3,6.5,379,Action,Drama,History,,,Mandarin Films Distribution Co.,,,,,,
33000000,817,English,18.316151,08-06-1999,310940086,01:35,Released,Austin Powers: The Spy Who Shagged Me,6.2,1011,Adventure,Comedy,Crime,Science Fiction,,New Line Cinema,Eric's Boy,,,,,
35000000,268,English,44.104469,23-06-1989,411348924,02:06,Released,Batman,7,2096,Fantasy,Action,,,,PolyGram Filmed Entertainment,The Guber-Peters Company,Warner Bros.,,,,
0,45054,English,6.668679,25-03-2011,0,01:52,Released,There Be Dragons,5.9,27,Drama,,,,,[],,,,,,
35000000,943,English,36.172182,15-05-1992,321731527,01:58,Released,Lethal Weapon 3,6.4,811,Adventure,Action,Comedy,Thriller,Crime,Silver Pictures,Warner Bros.,,,,,
29000000,22881,English,25.767395,20-11-2009,309208309,02:09,Released,The Blind Side,7.2,1597,Drama,,,,,Alcon Entertainment,Left Tackle Pictures,Zucker/Netter Productions,,,,
35000000,10054,English,21.543389,18-03-2001,147934180,01:28,Released,Spy Kids,5.5,867,Action,Comedy,Family,Adventure,,Dimension Films,Troublemaker Studios,Miramax,,,,
35000000,51540,English,50.309843,08-07-2011,117000000,01:38,Released,Horrible Bosses,6.5,2277,Comedy,Crime,,,,New Line Cinema,Rat Entertainment,,,,,
38000000,44264,English,49.292384,22-12-2010,252276927,01:50,Released,True Grit,7.2,1668,Drama,Adventure,Western,,,Paramount Pictures,Scott Rudin Productions,Mike Zoss Productions,Skydance Productions,,,
35000000,350,English,83.893257,30-06-2006,326551094,01:49,Released,The Devil Wears Prada,7,3088,Comedy,Drama,Romance,,,Twentieth Century Fox Film Corporation,Dune Entertainment,Major Studio Partners,Peninsula Films,,,
35000000,152,English,24.616634,06-12-1979,139000000,02:12,Released,Star Trek: The Motion Picture,6.2,530,Science Fiction,Adventure,Mystery,,,Paramount Pictures,,,,,,
35000000,109431,English,34.005726,07-02-2013,173965010,01:51,Released,Identity Thief,5.6,1645,Comedy,Crime,,,,Stuber Productions,Aggregate Films,DumbDumb,,,,
35000000,1598,English,27.714043,15-11-1991,182300000,02:08,Released,Cape Fear,7,675,Crime,Thriller,,,,Universal Pictures,Amblin Entertainment,Cappa Productions,Tribeca Productions,,,
35000000,8065,English,45.149948,27-03-2008,69823199,02:03,Released,21,6.5,1375,Drama,Crime,,,,Columbia Pictures,Relativity Media,,,,,
35000000,271718,English,72.774941,17-07-2015,140795793,02:05,Released,Trainwreck,5.9,1181,Comedy,,,,,Universal Pictures,Fuji Television Network,Dentsu,Apatow Productions,,,
35000000,11638,English,3.74263,25-03-2005,68915888,01:45,Released,Guess Who,5.5,225,Comedy,Romance,,,,Columbia Pictures,Regency Enterprises,3 Arts Entertainment,Tall Trees Productions,,,
27000000,409,English,29.381878,14-11-1996,231976425,02:42,Released,The English Patient,7,542,Drama,Romance,War,,,Miramax Films,Tiger Moth Productions,,,,,
35000000,2118,English,24.860326,19-09-1997,126216940,02:18,Released,L.A. Confidential,7.7,1310,Crime,Drama,Mystery,Thriller,,Regency Enterprises,Wolper Organization,Warner Bros.,,,,
35000000,11459,English,11.041659,29-07-2005,86369815,01:40,Released,Sky High,5.8,550,Adventure,Comedy,Family,,,Walt Disney Pictures,Gunn Films,Max Stronghold Productions Inc.,,,,
35000000,10806,English,11.897925,10-09-1997,0,01:30,Released,In & Out,6.3,177,Comedy,Romance,,,,Paramount Pictures,Spelling Films,,,,,
35000000,9348,English,23.607071,07-07-1995,113374103,01:48,Released,Species,5.5,453,Science Fiction,Horror,Action,,,Metro-Goldwyn-Mayer (MGM),,,,,,
1800000,377,English,38.204158,14-11-1984,25504513,01:31,Released,A Nightmare on Elm Street,7.2,1180,Horror,,,,,New Line Cinema,Smart Egg Pictures,,,,,
33000000,8843,English,25.413955,17-08-2000,104155843,01:47,Released,The Cell,6,436,Horror,Science Fiction,Thriller,,,New Line Cinema,Avery Pix,Radical Media,Katira Productions GmbH & Co. KG,,,
0,9313,English,28.98027,12-03-1998,0,02:12,Released,The Man in the Iron Mask,6.3,1018,Action,Adventure,Drama,,,United Artists Corporation,,,,,,
35000000,39486,English,9.525037,20-08-2010,60251371,02:03,Released,Secretariat,6.8,103,Drama,,,,,Walt Disney Pictures,Fast Track Productions,Mayhem Pictures,,,,
34000000,1273,English,18.39217,23-03-2007,95608995,01:30,Released,TMNT,6,345,Adventure,Animation,Comedy,Family,,The Weinstein Company,Imagi Animation Studios,Warner Bros.,Mirage Studios,,,
32000000,13920,English,9.254647,24-10-2003,52277485,01:49,Released,Radio,6.8,141,Drama,,,,,Revolution Studios,Tollin/Robbins Productions,,,,,
35000000,50544,English,40.526587,21-07-2011,150483765,01:49,Released,Friends with Benefits,6.5,2237,Romance,Comedy,,,,Castle Rock Entertainment,Screen Gems,Olive Bridge Entertainment,,,,
35000000,325133,English,50.179171,04-05-2016,108758521,01:31,Released,Neighbors 2: Sorority Rising,5.6,1462,Comedy,,,,,Universal Pictures,Perfect World Pictures,Point Grey Pictures,Good Universe,,,
35000000,140823,English,31.957947,16-11-2013,112544580,02:05,Released,Saving Mr. Banks,7.3,1226,Comedy,Drama,History,,,Walt Disney Pictures,BBC Films,Ruby Films,Essential Media & Entertainment,,,
34000000,1883,English,19.822791,18-11-1992,48169908,03:22,Released,Malcolm X,7.2,370,Drama,History,,,,JVC Entertainment,40 Acres & A Mule Filmworks,Warner Bros.,,,,
35000000,89492,English,38.429648,20-12-2012,88058786,02:14,Released,This Is 40,5.6,896,Comedy,,,,,Apatow Productions,,,,,,
